date,code,name,score,rank,penalty,avail_max,ind_ma_up,ind_macd_bull,ind_obv_up,rsi,거래대금_earned,거래대금_max,거래대금_avail,실적_earned,실적_max,실적_avail,밸류_earned,밸류_max,밸류_avail,수급_earned,수급_max,수급_avail,신고가_earned,신고가_max,신고가_avail,거래량증가_earned,거래량증가_max,거래량증가_avail,차트_earned,차트_max,차트_avail,누적등장_earned,누적등장_max,누적등장_avail,ret_5d,ret_10d
2026-08-04,018880,한온시스템,37.4,148,0.0,85,0,1,1,43.1,4,15,1,13.8,20,1,8,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,14.69,
2026-08-04,005090,SGC에너지,37.4,149,0.0,85,0,1,1,57.7,4,15,1,7.8,20,1,10,10,1,0,15,0,0,10,1,4,10,1,6.0,10,1,0,10,1,13.29,
2026-08-04,459550,알트,37.3,150,0.0,75,0,1,1,65.2,8,15,1,4.0,20,1,0,10,0,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,14.97,
2026-08-04,232140,와이씨,37.3,151,0.0,85,0,1,1,42.2,0,15,1,15.7,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,17.49,
2026-08-04,267260,HD현대일렉트릭,37.2,152,0.0,85,0,0,0,41.9,8,15,1,6.6,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,7,10,1,9.22,
2026-08-04,194700,노바렉스,37.2,153,0.0,85,0,1,1,62.3,0,15,1,8.6,20,1,10,10,1,0,15,0,0,10,1,7,10,1,6.0,10,1,0,10,1,5.29,
2026-08-04,064350,현대로템,36.9,154,0.0,85,0,0,0,42.3,8,15,1,10.4,20,1,3,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,10,10,1,4.72,
2026-08-04,005690,파미셀,36.5,155,0.0,85,0,1,0,48.3,0,15,1,20.0,20,1,8,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,6.32,
2026-08-04,035420,NAVER,36.4,156,0.0,85,0,1,1,58.7,15,15,1,4.9,20,1,1,10,1,0,15,0,0,10,1,4,10,1,6.0,10,1,0,10,1,-4.86,
2026-08-04,204270,제이앤티씨,36.2,157,0.0,85,0,1,1,49.7,0,15,1,14.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,25.3,
2026-08-04,033160,엠케이전자,36.0,158,0.0,75,0,1,0,46.1,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,18.24,
2026-08-04,319400,현대무벡스,35.9,159,0.0,85,0,1,1,50.8,8,15,1,5.5,20,1,1,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,5.91,
2026-08-04,003550,LG,35.5,160,0.0,85,0,1,1,52.1,4,15,1,8.2,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,2,10,1,7.45,
2026-08-04,000210,DL,35.3,161,0.0,75,0,1,1,59.0,4,15,1,9.5,20,1,0,10,0,0,15,0,0,10,1,7,10,1,6.0,10,1,0,10,1,-3.47,
2026-08-04,089890,코세스,35.3,162,0.0,85,0,0,0,42.7,0,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,8.47,
2026-08-04,004310,현대약품,35.3,163,0.0,85,0,0,0,47.2,0,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,14.29,
2026-08-04,458870,씨어스,35.2,164,0.0,75,0,0,1,48.7,4,15,1,19.4,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-11.19,
2026-08-04,294870,IPARK현대산업개발,35.2,165,0.0,85,0,1,1,60.4,0,15,1,9.9,20,1,10,10,1,0,15,0,4,10,1,0,10,1,6.0,10,1,0,10,1,2.82,
2026-08-04,028260,삼성물산,35.1,166,0.0,85,0,1,0,42.3,12,15,1,4.8,20,1,8,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,2,10,1,10.85,
2026-08-04,082920,비츠로셀,35.1,167,0.0,85,0,1,1,46.6,4,15,1,5.8,20,1,10,10,1,0,15,0,0,10,1,4,10,1,6.0,10,1,0,10,1,10.16,
2026-08-04,052690,한전기술,34.9,168,0.0,85,0,1,1,49.8,4,15,1,9.7,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,0.2,
2026-08-04,105560,KB금융,34.8,169,0.0,85,0,0,1,49.7,8,15,1,4.6,20,1,10,10,1,0,15,0,4,10,1,0,10,1,3.0,10,1,0,10,1,-1.66,
2026-08-04,086790,하나금융지주,34.8,170,0.0,85,0,0,1,51.6,8,15,1,4.6,20,1,10,10,1,0,15,0,4,10,1,0,10,1,3.0,10,1,0,10,1,0.24,
2026-08-04,089970,브이엠,34.7,171,0.0,75,0,0,0,42.7,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,2,10,1,2.09,
2026-08-04,039030,이오테크닉스,34.7,172,0.0,85,0,1,0,44.3,4,15,1,12.5,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,24.76,
2026-08-04,139480,이마트,34.7,173,0.0,75,0,1,1,46.2,0,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,-0.25,
2026-08-04,171090,선익시스템,34.7,174,0.0,75,0,1,1,56.5,0,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,8.7,
2026-08-04,032500,케이엠더블유,34.7,175,0.0,75,0,1,1,47.7,0,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,5.17,
2026-08-04,121600,나노신소재,34.6,176,0.0,85,0,1,1,48.7,0,15,1,13.4,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,15.68,
2026-08-04,060370,LS마린솔루션,34.4,177,0.0,85,0,1,0,53.3,0,15,1,16.2,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,9.68,
2026-08-04,010130,고려아연,34.1,178,0.0,85,0,1,1,49.4,4,15,1,9.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,16.38,
2026-08-04,272210,한화시스템,34.0,179,0.0,85,0,1,0,49.9,4,15,1,9.9,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,2,10,1,9.41,
2026-08-04,009155,삼성전기우,34.0,180,0.0,85,0,0,1,44.3,4,15,1,9.9,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,2,10,1,4.88,
2026-08-04,383220,F&F,33.9,181,0.0,85,0,0,1,32.9,4,15,1,4.8,20,1,10,10,1,0,15,0,0,10,1,7,10,1,3.0,10,1,0,10,1,4.58,
2026-08-04,034220,LG디스플레이,33.7,182,0.0,75,0,1,0,42.0,4,15,1,14.3,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,4,10,1,6.19,
2026-08-04,267250,HD현대,33.6,183,0.0,85,0,1,0,49.6,4,15,1,9.6,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,2,10,1,10.55,
2026-08-04,058730,다스코,33.6,184,0.0,85,0,0,1,43.2,0,15,1,15.6,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,18.62,
2026-08-04,006260,LS,33.5,185,0.0,85,0,1,0,47.9,8,15,1,7.5,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,12.15,
2026-08-04,144960,뉴파워프라즈마,33.5,186,0.0,85,0,1,0,56.8,4,15,1,11.5,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,15.49,
2026-08-04,004020,현대제철,33.2,187,0.0,85,0,1,1,45.6,4,15,1,8.2,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,8.51,
2026-08-04,041830,인바디,33.2,188,0.0,85,0,0,0,60.6,4,15,1,6.2,20,1,10,10,1,0,15,0,4,10,1,4,10,1,0.0,10,1,0,10,1,17.42,
2026-08-04,066970,엘앤에프,33.1,189,0.0,75,0,1,0,38.2,4,15,1,17.8,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,28.26,
2026-08-04,259960,크래프톤,32.9,190,0.0,85,0,1,1,48.9,4,15,1,6.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,2,10,1,-1.26,
2026-08-04,010820,퍼스텍,32.8,191,0.0,85,0,1,1,46.8,0,15,1,11.9,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,12.15,
2026-08-04,460930,현대힘스,32.7,192,0.0,85,0,1,1,52.7,4,15,1,5.8,20,1,8,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,4,10,1,8.01,
2026-08-04,101490,에스앤에스텍,32.7,193,0.0,85,0,1,1,44.3,4,15,1,7.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,7.04,
2026-08-04,257720,실리콘투,32.5,194,0.0,85,0,0,1,54.3,4,15,1,6.6,20,1,10,10,1,0,15,0,0,10,1,4,10,1,3.0,10,1,0,10,1,21.15,
2026-08-04,064260,다날,32.5,195,0.0,75,0,1,1,55.6,4,15,1,7.4,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,7,10,1,2.81,
2026-08-04,139130,iM금융지주,32.4,196,0.0,85,0,0,1,48.5,4,15,1,10.5,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-2.61,
2026-08-04,032350,롯데관광개발,32.4,197,0.0,75,0,1,1,41.6,0,15,1,18.3,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,10.4,
2026-08-04,009450,경동나비엔,32.4,198,0.0,85,0,1,1,60.3,0,15,1,7.5,20,1,10,10,1,0,15,0,0,10,1,4,10,1,6.0,10,1,0,10,1,-0.29,
2026-08-04,030530,원익홀딩스,32.0,199,0.0,75,0,1,1,55.0,8,15,1,0.0,20,1,0,10,0,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-1.47,
2026-08-04,078590,휴림에이텍,32.0,200,0.0,75,0,1,1,60.1,4,15,1,4.0,20,1,0,10,0,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-2.3,
2026-08-05,009830,한화솔루션,73.3,1,0.0,75,0,1,1,51.9,12,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,7,10,1,6.0,10,1,10,10,1,21.23,
2026-08-05,278470,에이피알,70.1,2,0.0,85,0,1,0,48.4,15,15,1,14.6,20,1,10,10,1,0,15,0,0,10,1,7,10,1,3.0,10,1,10,10,1,11.75,
2026-08-05,005930,삼성전자,68.2,3,0.0,85,0,1,0,45.7,15,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,10,10,1,8.94,
2026-08-05,080220,제주반도체,66.6,4,0.0,85,0,1,1,49.7,12,15,1,18.6,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,16.95,
2026-08-05,047040,대우건설,66.2,5,0.0,85,0,1,1,50.1,12,15,1,14.3,20,1,10,10,1,0,15,0,0,10,1,4,10,1,6.0,10,1,10,10,1,13.37,
2026-08-05,043260,성호전자,65.9,6,0.0,85,0,1,1,46.2,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,2,10,1,10.53,
2026-08-05,218410,RFHIC,65.9,7,0.0,85,0,1,1,51.3,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,2,10,1,3.82,
2026-08-05,005935,삼성전자우,64.7,8,0.0,85,0,1,0,50.0,15,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,7,10,1,2.12,
2026-08-05,042660,한화오션,63.5,9,0.0,85,0,1,1,51.3,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,-1.31,
2026-08-05,010060,OCI홀딩스,63.5,10,0.0,85,0,1,1,57.3,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,13.01,
2026-08-05,010170,대한광통신,62.7,11,0.0,75,0,1,1,53.1,15,15,1,16.0,20,1,0,10,0,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,9.69,
2026-08-05,332570,PS일렉트로닉스,61.2,12,0.0,85,0,1,1,67.2,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,4,10,1,6.0,10,1,4,10,1,18.72,
2026-08-05,078930,GS,60.2,13,0.0,85,1,1,1,62.1,8,15,1,6.2,20,1,10,10,1,0,15,0,7,10,1,0,10,1,10.0,10,1,10,10,1,13.05,
2026-08-05,000660,SK하이닉스,60.0,14,0.0,75,0,0,0,44.4,15,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,10,10,1,-4.5,
2026-08-05,402340,SK스퀘어,60.0,15,0.0,75,0,1,0,46.7,15,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,7,10,1,-0.18,
2026-08-05,196170,알테오젠,60.0,16,0.0,75,0,1,0,43.6,12,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,10,10,1,14.62,
2026-08-05,006400,삼성SDI,60.0,17,0.0,85,0,1,0,48.6,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,10,10,1,13.52,
2026-08-05,017510,세명전기,58.8,18,0.0,85,0,1,1,54.0,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,7.15,
2026-08-05,373220,LG에너지솔루션,58.7,19,0.0,75,0,1,1,49.1,8,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,8.94,
2026-08-05,222800,심텍,58.7,20,0.0,75,0,1,1,51.3,8,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,2.72,
2026-08-05,214450,파마리서치,58.5,21,0.0,85,1,1,1,57.6,8,15,1,7.7,20,1,10,10,1,0,15,0,4,10,1,0,10,1,10.0,10,1,10,10,1,12.57,
2026-08-05,009150,삼성전기,56.4,22,0.0,85,0,1,0,49.3,15,15,1,9.9,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,10,10,1,10.84,
2026-08-05,277810,레인보우로보틱스,55.9,23,0.0,75,0,1,1,51.7,8,15,1,17.9,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,2.69,
2026-08-05,068270,셀트리온,55.6,24,0.0,85,0,1,1,61.7,8,15,1,11.3,20,1,8,10,1,0,15,0,4,10,1,0,10,1,6.0,10,1,10,10,1,6.15,
2026-08-05,009540,HD한국조선해양,55.5,25,0.0,85,0,1,1,57.2,8,15,1,13.2,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,-6.19,
2026-08-05,267270,HD건설기계,55.3,26,0.0,85,0,1,0,58.2,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,4,10,1,3.0,10,1,2,10,1,-1.69,
2026-08-05,090430,아모레퍼시픽,55.1,27,0.0,85,1,1,1,60.1,8,15,1,6.8,20,1,8,10,1,0,15,0,7,10,1,0,10,1,10.0,10,1,7,10,1,2.44,
2026-08-05,036930,주성엔지니어링,54.7,28,0.0,85,0,0,1,45.8,12,15,1,11.5,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,10,10,1,25.47,
2026-08-05,108490,로보티즈,54.7,29,0.0,75,0,1,1,55.1,8,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,7,10,1,7.85,
2026-08-05,051900,LG생활건강,54.6,30,0.0,85,1,1,1,70.8,4,15,1,10.4,20,1,10,10,1,0,15,0,10,10,1,0,10,1,10.0,10,1,2,10,1,3.76,
2026-08-05,017670,SK텔레콤,54.5,31,0.0,85,0,1,1,54.4,12,15,1,8.3,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,-2.04,
2026-08-05,001440,대한전선,54.2,32,0.0,85,0,1,1,47.9,8,15,1,8.1,20,1,10,10,1,0,15,0,0,10,1,4,10,1,6.0,10,1,10,10,1,5.8,
2026-08-05,119850,지엔씨에너지,53.5,33,0.0,75,1,1,1,67.8,8,15,1,8.1,20,1,0,10,0,0,15,0,7,10,1,0,10,1,10.0,10,1,7,10,1,10.8,
2026-08-05,153890,져스텍,53.3,34,0.0,75,0,1,1,46.5,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,56.67,
2026-08-05,086520,에코프로,53.2,35,0.0,85,0,1,1,47.6,8,15,1,13.2,20,1,8,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,11.91,
2026-08-05,413630,씨피시스템,53.1,36,0.0,75,1,1,1,64.5,4,15,1,8.8,20,1,0,10,0,0,15,0,10,10,1,0,10,1,10.0,10,1,7,10,1,-10.15,
2026-08-05,353200,대덕전자,52.9,37,0.0,85,0,0,0,46.6,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,7,10,1,6.3,
2026-08-05,096770,SK이노베이션,52.9,38,0.0,85,0,0,0,48.0,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,7,10,1,11.45,
2026-08-05,010950,S-Oil,52.9,39,0.0,85,0,0,0,45.6,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,7,10,1,15.02,
2026-08-05,352820,하이브,52.9,40,0.0,85,0,0,0,42.4,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,7,10,1,-2.54,
2026-08-05,317400,자이에스앤디,52.9,41,0.0,85,1,1,0,64.8,4,15,1,20.0,20,1,10,10,1,0,15,0,4,10,1,0,10,1,7.0,10,1,0,10,1,26.03,
2026-08-05,298040,효성중공업,52.6,42,0.0,85,0,1,0,53.9,12,15,1,9.7,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,10,10,1,1.07,
2026-08-05,098460,고영,51.8,43,0.0,85,0,1,1,56.3,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,4,10,1,2.9,
2026-08-05,126640,화신정공,51.8,44,0.0,85,1,1,1,58.1,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,10.0,10,1,0,10,1,-6.74,
2026-08-05,046440,KG파이낸셜,51.8,45,0.0,85,0,1,1,60.1,0,15,1,20.0,20,1,8,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-0.95,
2026-08-05,052460,아이크래프트,51.8,46,0.0,85,1,1,1,69.4,0,15,1,20.0,20,1,10,10,1,0,15,0,4,10,1,0,10,1,10.0,10,1,0,10,1,23.47,
2026-08-05,006360,GS건설,51.7,47,0.0,75,0,1,1,56.4,12,15,1,6.8,20,1,0,10,0,0,15,0,0,10,1,4,10,1,6.0,10,1,10,10,1,14.61,
2026-08-05,419050,삼기에너지솔루션즈,51.6,48,0.0,85,0,1,1,57.8,4,15,1,13.9,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,16.55,
2026-08-05,066570,LG전자,51.2,49,0.0,85,0,1,0,50.5,12,15,1,8.5,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,10,10,1,15.04,
2026-08-05,475150,SK이터닉스,50.9,50,0.0,85,0,0,1,54.4,15,15,1,5.3,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,10,10,1,-1.04,
2026-08-05,240810,원익IPS,50.7,51,0.0,75,0,0,0,43.1,8,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,10,10,1,22.82,
2026-08-05,000720,현대건설,50.7,52,0.0,85,0,1,1,53.4,8,15,1,12.1,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,7,10,1,3.27,
2026-08-05,322000,HD현대에너지솔루션,50.7,53,0.0,75,0,1,0,52.7,8,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,7,10,1,-8.61,
2026-08-05,010120,LS ELECTRIC,50.1,54,0.0,85,0,1,0,52.8,12,15,1,7.6,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,10,10,1,0.94,
2026-08-05,147830,제룡산업,50.0,55,0.0,85,0,1,1,53.6,4,15,1,12.5,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,2.34,
2026-08-05,012450,한화에어로스페이스,49.6,56,0.0,85,0,1,1,53.2,8,15,1,8.2,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,17.68,
2026-08-05,396300,세아메카닉스,49.4,57,0.0,85,0,1,1,62.3,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,2,10,1,-3.48,
2026-08-05,033160,엠케이전자,49.3,58,0.0,75,0,1,1,51.0,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,7,10,1,6.0,10,1,0,10,1,5.34,
2026-08-05,327260,RF머트리얼즈,49.3,59,0.0,75,0,1,1,44.3,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,7,10,1,6.0,10,1,0,10,1,12.15,
2026-08-05,005490,POSCO홀딩스,49.1,60,0.0,85,0,1,1,48.6,8,15,1,7.7,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,2.68,
2026-08-05,083650,비에이치아이,48.4,61,0.0,85,0,1,1,53.5,4,15,1,17.1,20,1,10,10,1,0,15,0,0,10,1,4,10,1,6.0,10,1,0,10,1,11.88,
2026-08-05,006340,대원전선,48.0,62,0.0,75,1,1,1,60.4,15,15,1,4.0,20,1,0,10,0,0,15,0,0,10,1,7,10,1,10.0,10,1,0,10,1,-2.2,
2026-08-05,011070,LG이노텍,48.0,63,0.0,85,0,1,0,44.3,12,15,1,8.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,7,10,1,2.33,
2026-08-05,042700,한미반도체,48.0,64,0.0,85,0,1,1,46.2,8,15,1,6.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,8.13,
2026-08-05,003230,삼양식품,48.0,65,0.0,85,0,1,1,55.4,8,15,1,6.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,0.74,
2026-08-05,355150,코스텍시스,48.0,66,0.0,75,0,1,1,46.8,0,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,8.51,
2026-08-05,079550,LIG디펜스앤에어로스페이스,47.5,67,0.0,85,0,1,1,56.2,8,15,1,6.4,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,4.89,
2026-08-05,008930,한미사이언스,47.2,68,0.0,85,1,1,1,75.1,4,15,1,6.1,20,1,10,10,1,0,15,0,10,10,1,0,10,1,10.0,10,1,0,10,1,9.91,
2026-08-05,207940,삼성바이오로직스,47.1,69,0.0,85,1,1,1,55.3,8,15,1,7.0,20,1,1,10,1,0,15,0,4,10,1,0,10,1,10.0,10,1,10,10,1,4.9,
2026-08-05,316140,우리금융지주,47.1,70,0.0,85,1,1,1,61.0,8,15,1,5.0,20,1,10,10,1,0,15,0,7,10,1,0,10,1,10.0,10,1,0,10,1,-0.15,
2026-08-05,036570,NC,47.1,71,0.0,85,0,1,1,49.1,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,3.62,
2026-08-05,004710,한솔테크닉스,47.1,72,0.0,85,0,1,1,44.8,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,5.56,
2026-08-05,003160,디아이,47.1,73,0.0,85,0,1,1,55.6,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,9.24,
2026-08-05,080580,오킨스전자,47.1,74,0.0,85,0,1,1,51.3,0,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,4,10,1,6.0,10,1,0,10,1,19.1,
2026-08-05,441270,파인엠텍,47.1,75,0.0,85,0,1,1,65.5,0,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,4,10,1,6.0,10,1,0,10,1,7.44,
2026-08-05,034730,SK,46.7,76,0.0,75,0,0,0,46.7,8,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,7,10,1,-1.6,
2026-08-05,028050,삼성E&A,46.2,77,0.0,85,0,1,1,56.9,8,15,1,5.3,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,-0.2,
2026-08-05,329180,HD현대중공업,46.0,78,0.0,85,0,1,1,50.0,8,15,1,14.1,20,1,1,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,-2.55,
2026-08-05,059120,아진엑스텍,45.4,79,0.0,85,0,1,1,58.7,4,15,1,10.6,20,1,8,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,6.59,
2026-08-05,072950,빛샘전자,44.8,80,0.0,85,0,1,1,55.6,4,15,1,8.1,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,21.29,
2026-08-05,368770,파이버프로,44.7,81,0.0,85,0,1,1,52.7,4,15,1,8.0,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,4.24,
2026-08-05,007660,이수페타시스,44.0,82,0.0,85,0,1,0,46.4,8,15,1,9.4,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,7,10,1,14.29,
2026-08-05,126340,비나텍,43.8,83,0.0,85,0,1,1,49.6,4,15,1,17.2,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,8.03,
2026-08-05,217590,티엠씨,43.6,84,0.0,75,0,1,1,53.5,8,15,1,8.7,20,1,0,10,0,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,1.75,
2026-08-05,003670,포스코퓨처엠,43.5,85,0.0,85,0,1,1,46.2,4,15,1,20.0,20,1,5,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,2,10,1,13.47,
2026-08-05,131970,두산테스나,43.5,86,0.0,85,0,1,0,39.2,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,21.56,
2026-08-05,004310,현대약품,43.5,87,0.0,85,0,1,0,49.8,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,10.94,
2026-08-05,263750,펄어비스,43.5,88,0.0,85,0,1,0,47.2,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-9.09,
2026-08-05,090460,비에이치,43.1,89,0.0,85,0,1,0,37.8,4,15,1,9.6,20,1,10,10,1,0,15,0,0,10,1,10,10,1,3.0,10,1,0,10,1,31.04,
2026-08-05,340570,티앤엘,43.1,90,0.0,85,0,1,1,66.7,0,15,1,6.6,20,1,10,10,1,0,15,0,10,10,1,4,10,1,6.0,10,1,0,10,1,-51.22,
